	SubjectID1	SubjectID2	Group1	Group2	Distance
470	L1S281	L1S8	No	Yes	0.4941436052322388
471	L1S281	L3S242	No	Yes	0.5297198295593262
472	L1S281	L5S104	No	Yes	0.758853018283844
473	L1S281	L1S140	No	Yes	0.4200515151023865
474	L1S281	L2S240	No	Yes	0.7770740985870361
475	L1S281	L3S378	No	Yes	0.4164753556251526
476	L1S281	L5S240	No	Yes	0.7471593022346497
477	L2S309	L1S8	No	Yes	0.773750364780426
478	L2S309	L3S242	No	Yes	0.7721061706542969
479	L2S309	L5S104	No	Yes	0.6882030963897705
480	L2S309	L1S140	No	Yes	0.7759535908699036
481	L2S309	L2S240	No	Yes	0.6749101877212524
482	L2S309	L3S378	No	Yes	0.7410667538642883
483	L2S309	L5S240	No	Yes	0.6981925964355469
484	L2S357	L1S8	No	Yes	0.6972824931144714
485	L2S357	L3S242	No	Yes	0.6619475483894348
486	L2S357	L5S104	No	Yes	0.5283344984054565
487	L2S357	L1S140	No	Yes	0.7226032018661499
488	L2S357	L2S240	No	Yes	0.5265673995018005
489	L2S357	L3S378	No	Yes	0.6800863146781921
490	L2S357	L5S240	No	Yes	0.5465549826622009
491	L2S382	L1S8	No	Yes	0.8254255056381226
492	L2S382	L3S242	No	Yes	0.8137672543525696
493	L2S382	L5S104	No	Yes	0.605235755443573
494	L2S382	L1S140	No	Yes	0.794623076915741
495	L2S382	L2S240	No	Yes	0.5425340533256531
496	L2S382	L3S378	No	Yes	0.7758474946022034
497	L2S382	L5S240	No	Yes	0.6138501167297363
498	L4S63	L1S8	No	Yes	0.8792286515235901
499	L4S63	L3S242	No	Yes	0.8780717849731445
500	L4S63	L5S104	No	Yes	0.7865167856216431
501	L4S63	L1S140	No	Yes	0.8657945394515991
502	L4S63	L2S240	No	Yes	0.7597740888595581
503	L4S63	L3S378	No	Yes	0.8615018129348755
504	L4S63	L5S240	No	Yes	0.7990671992301941
505	L4S112	L1S8	No	Yes	0.8241324424743652
506	L4S112	L3S242	No	Yes	0.8229848146438599
507	L4S112	L5S104	No	Yes	0.7097326517105103
508	L4S112	L1S140	No	Yes	0.8104084730148315
509	L4S112	L2S240	No	Yes	0.6768873333930969
510	L4S112	L3S378	No	Yes	0.7919237017631531
511	L4S112	L5S240	No	Yes	0.7243526577949524
512	L4S137	L1S8	No	Yes	0.8129239082336426
513	L4S137	L3S242	No	Yes	0.7976078391075134
514	L4S137	L5S104	No	Yes	0.570988118648529
515	L4S137	L1S140	No	Yes	0.7721851468086243
516	L4S137	L2S240	No	Yes	0.5139926671981812
517	L4S137	L3S378	No	Yes	0.7554125189781189
518	L4S137	L5S240	No	Yes	0.5742212533950806
519	L6S20	L1S8	No	Yes	0.7145453095436096
520	L6S20	L3S242	No	Yes	0.6836305260658264
521	L6S20	L5S104	No	Yes	0.2098944485187531
522	L6S20	L1S140	No	Yes	0.6819085478782654
523	L6S20	L2S240	No	Yes	0.2888962626457214
524	L6S20	L3S378	No	Yes	0.6254072189331055
525	L6S20	L5S240	No	Yes	0.1764842420816422
526	L6S68	L1S8	No	Yes	0.7101497054100037
527	L6S68	L3S242	No	Yes	0.6751418709754944
528	L6S68	L5S104	No	Yes	0.1994935125112534
529	L6S68	L1S140	No	Yes	0.6689872741699219
530	L6S68	L2S240	No	Yes	0.2265290915966034
531	L6S68	L3S378	No	Yes	0.620368480682373
532	L6S68	L5S240	No	Yes	0.1887957751750946
533	L6S93	L1S8	No	Yes	0.7275266051292419
534	L6S93	L3S242	No	Yes	0.6950787305831909
535	L6S93	L5S104	No	Yes	0.2121268063783646
536	L6S93	L1S140	No	Yes	0.673159122467041
537	L6S93	L2S240	No	Yes	0.3611704111099243
538	L6S93	L3S378	No	Yes	0.6417264938354492
539	L6S93	L5S240	No	Yes	0.2872406840324402
